id,last_name,first_name,gender,troop_name,outdoor_survival_mark,camp_cooking_mark,orienteering_relay_mark,timestamp
978-0-202-29182-6,Caldwell,Jennifer,f,Trailblazers,12,9,8,2025-08-08 00:20:00
978-1-381-72173-9,Williams,Wayne,m,Wolves,7,6,9,2025-07-13 22:00:00
978-0-434-64794-1,Wallace,Michelle,f,Wolves,9,10,7,2025-07-09 00:20:00
978-0-252-11083-2,Ellison,Daniel,m,Bears,9,7,6,2025-07-28 00:40:00
978-1-4782-5889-6,Coleman,Jennifer,f,Bears,9,8,12,2025-08-28 09:00:00
978-0-00-761532-2,Patterson,Mia,f,Trailblazers,9,10,10,2025-06-09 12:40:00
978-0-679-45319-2,Velasquez,Michelle,f,Trailblazers,8,8,10,2025-06-21 14:00:00
978-1-09-377463-4,Petty,Terry,m,Wolves,8,9,9,2025-08-06 14:20:00
978-1-86584-156-4,Mcgrath,Michael,m,Bears,9,7,8,2025-06-19 06:20:00
978-0-424-75649-3,Boyd,Veronica,f,Wolves,7,10,7,2025-08-11 06:20:00
978-0-385-02540-9,Ward,Ryan,m,Trailblazers,8,7,6,2025-06-19 15:40:00
978-0-674-04013-7,Barrett,Matthew,m,Wolves,11,11,6,2025-06-11 22:40:00
978-0-684-52108-4,Kelley,Isaac,m,Wolves,8,8,9,2025-07-27 07:20:00
978-0-8104-2004-5,Colon,Greg,m,Bears,10,9,9,2025-08-18 22:00:00
978-1-245-25883-8,Miller,Patrick,m,Wolves,8,10,8,2025-06-26 19:20:00
978-0-239-71973-7,Perez,Dustin,m,Trailblazers,12,10,7,2025-06-20 14:20:00
978-0-588-49897-0,Mendez,Laura,f,Trailblazers,11,8,11,2025-07-24 05:40:00
978-0-7990-0782-4,Caldwell,Joshua,m,Bears,6,8,7,2025-06-10 02:40:00
978-1-62668-851-3,Lopez,Robert,m,Wolves,10,8,8,2025-08-02 11:20:00
978-0-7863-8998-8,Rhodes,Alejandro,m,Bears,8,6,7,2025-07-12 19:40:00
978-0-03-672995-3,Donovan,Stephanie,f,Bears,10,12,8,2025-06-10 18:40:00
978-1-354-19467-6,Russell,Benjamin,m,Wolves,10,7,7,2025-07-23 13:40:00
978-0-9599974-6-0,Daniels,Colleen,f,Bears,9,10,8,2025-08-02 02:20:00
978-1-64979-283-9,Williams,Natalie,f,Trailblazers,9,12,9,2025-08-06 23:00:00
978-1-77436-971-5,Cameron,Clifford,m,Trailblazers,8,8,10,2025-06-01 13:00:00
978-0-300-07768-1,Larsen,Nicole,f,Wolves,12,9,11,2025-06-17 07:40:00
978-1-57522-429-9,Anderson,Aaron,m,Bears,10,8,8,2025-08-23 01:20:00
978-1-171-60463-1,White,Brandon,m,Wolves,11,8,8,2025-07-08 00:40:00
978-0-05-881000-4,Rios,Richard,m,Trailblazers,8,7,8,2025-06-02 18:00:00
978-1-285-70791-4,Wells,Brian,m,Trailblazers,9,10,9,2025-06-26 14:20:00
978-1-70677-742-7,Willis,Ashley,f,Bears,9,9,7,2025-08-07 23:20:00
978-1-55365-709-5,Jones,Willie,m,Trailblazers,11,9,10,2025-08-15 11:20:00
978-0-646-22537-1,Jimenez,Jessica,f,Wolves,8,7,7,2025-08-08 22:40:00
978-0-245-23608-2,Oconnor,Ryan,m,Trailblazers,9,10,9,2025-08-13 21:00:00
978-0-07-686425-6,Thomas,Shannon,f,Wolves,9,12,8,2025-08-20 17:00:00
978-1-968164-44-7,Johnson,Michael,m,Bears,8,10,9,2025-06-20 06:20:00
978-1-5008-2851-6,Robinson,Amber,f,Trailblazers,9,6,11,2025-08-04 20:40:00
978-1-4079-3305-4,Allen,Terry,m,Trailblazers,10,11,10,2025-06-03 04:20:00
978-0-649-18725-6,Villa,George,m,Bears,7,8,9,2025-06-08 10:40:00
978-1-215-00710-7,Bryant,Ashley,f,Trailblazers,10,7,6,2025-07-04 01:00:00
978-1-385-62208-7,Robinson,Julie,f,Trailblazers,10,8,7,2025-08-15 05:20:00
978-0-564-15303-9,Andrade,Megan,f,Trailblazers,9,8,9,2025-06-26 12:00:00
978-0-08-581856-1,Vaughn,Heather,f,Bears,9,8,10,2025-07-01 22:20:00
978-0-02-787471-6,Green,Andrea,f,Trailblazers,8,10,9,2025-06-19 19:00:00
978-0-428-42096-3,Buck,Alicia,f,Wolves,7,8,12,2025-06-18 12:40:00
978-0-563-81121-3,Martin,Joel,m,Trailblazers,10,10,9,2025-07-15 14:40:00
978-0-06-685703-9,Lynn,Eric,m,Bears,11,8,7,2025-08-22 12:20:00
978-1-222-56995-7,Green,Amy,f,Bears,9,7,9,2025-07-06 06:40:00
978-0-433-06906-5,Pitts,Joshua,m,Wolves,12,8,10,2025-07-12 18:40:00
978-0-945316-09-1,Wong,Michael,m,Wolves,12,9,11,2025-07-04 17:40:00
