id,last_name,first_name,gender,troop_name,outdoor_survival_mark,camp_cooking_mark,orienteering_relay_mark,timestamp
978-0-612-31948-6,Durham,Victor,m,Stars,9,10,7,2025-07-22 00:40:00
978-0-676-19764-8,Brown,Michael,m,Stars,9,9,6,2025-08-07 02:00:00
978-1-114-54147-4,Davenport,Marie,f,Bears,8,9,9,2025-07-12 22:00:00
978-1-02-947562-8,Miller,Rhonda,f,Stars,9,10,11,2025-06-04 23:40:00
978-0-912373-25-6,Flores,Jeffery,m,Wolves,9,11,9,2025-07-22 19:40:00
978-1-105-41238-7,Mcintyre,Arthur,m,Wolves,8,10,11,2025-06-26 20:20:00
978-1-71165-788-2,Lee,Tyler,m,Bears,9,8,10,2025-08-07 19:40:00
978-1-00-897170-7,Oneal,Nicole,f,Wolves,10,7,9,2025-06-10 22:40:00
978-1-62707-309-7,Montes,Frank,m,Bears,10,11,7,2025-06-25 10:20:00
978-1-4394-8231-5,Dudley,Stephanie,f,Bears,12,9,8,2025-06-09 23:40:00
978-0-258-62247-6,Wood,Alexa,f,Bears,7,6,9,2025-08-17 14:40:00
978-0-7281-0833-2,Bush,Benjamin,m,Bears,9,10,11,2025-07-23 08:20:00
978-0-580-91512-3,Davis,Samantha,f,Stars,8,6,10,2025-06-19 18:20:00
978-1-7368093-8-9,Petersen,Danielle,f,Stars,12,8,9,2025-07-31 21:00:00
978-0-909213-18-3,White,Lori,f,Stars,10,10,6,2025-06-25 04:20:00
978-0-377-27401-3,Ward,Nancy,f,Wolves,11,7,9,2025-08-14 16:40:00
978-1-160-81594-9,Smith,Jessica,f,Wolves,8,8,12,2025-06-08 17:40:00
978-0-19-163938-8,Hutchinson,Andrew,m,Bears,7,11,10,2025-08-18 23:00:00
978-0-649-91188-2,Silva,Alexander,m,Bears,9,12,10,2025-08-05 07:40:00
978-0-7743-7262-6,Anderson,David,m,Stars,10,12,8,2025-07-02 19:00:00
978-1-74015-529-8,King,Patrick,m,Wolves,6,10,9,2025-07-11 09:40:00
978-1-5444-9282-7,Gonzalez,Cheryl,f,Wolves,8,11,9,2025-08-25 12:00:00
978-0-01-801273-8,Lopez,Charles,m,Bears,10,9,12,2025-08-10 22:00:00
978-0-659-83071-5,Arnold,Derrick,m,Wolves,9,8,11,2025-06-05 19:40:00
978-0-910569-64-4,Nelson,James,m,Stars,7,6,8,2025-07-23 08:40:00
978-1-80653-629-0,Cook,Michael,m,Stars,8,10,9,2025-06-29 18:00:00
978-1-140-30530-9,Wells,Brian,m,Bears,9,8,8,2025-06-14 18:20:00
978-0-87405-215-2,Guzman,Joseph,m,Stars,6,12,10,2025-06-02 15:40:00
978-0-03-561223-2,West,Devon,m,Bears,9,6,7,2025-08-09 14:00:00
978-0-7166-8677-4,Miller,Kyle,m,Bears,9,12,12,2025-07-01 07:40:00
978-0-932439-24-6,Arroyo,Peter,m,Stars,12,12,9,2025-08-25 01:20:00
978-1-101-40445-4,Holt,Justin,m,Wolves,10,6,9,2025-06-29 12:20:00
978-0-637-85920-2,Campbell,Jeremy,m,Stars,11,12,6,2025-06-17 00:20:00
978-1-394-24217-7,Macdonald,Mark,m,Wolves,10,12,6,2025-06-21 03:40:00
978-0-18-882778-1,Thomas,Jesus,m,Wolves,12,9,9,2025-08-28 01:20:00
978-1-66007-520-1,Thomas,Edward,m,Wolves,10,8,10,2025-08-28 11:20:00
978-1-05-612341-7,Mendez,Tiffany,f,Bears,11,12,8,2025-07-29 21:20:00
978-1-376-68466-7,Carrillo,Ryan,m,Wolves,7,9,9,2025-06-27 04:00:00
978-0-450-25143-6,Arnold,Vickie,f,Stars,6,9,8,2025-08-14 04:40:00
978-0-259-34795-8,Craig,Travis,m,Stars,10,8,8,2025-07-13 08:40:00
978-0-00-518554-4,Kelley,Teresa,f,Bears,8,6,10,2025-06-24 16:20:00
978-1-59453-919-0,Strickland,Cole,m,Bears,7,9,8,2025-08-02 02:00:00
978-1-908303-77-6,Hood,Brittney,f,Stars,9,6,7,2025-08-21 11:00:00
978-1-240-82318-5,Buckley,Marissa,f,Stars,9,9,8,2025-07-19 20:40:00
978-0-688-43701-5,Jones,Rebecca,f,Bears,11,7,9,2025-06-13 16:40:00
978-1-01-737376-9,Petersen,Guy,m,Wolves,9,12,10,2025-07-08 21:20:00
978-1-03-113534-3,Mcguire,Wesley,m,Bears,6,6,9,2025-08-14 19:00:00
978-0-06-924306-8,Stevens,Aaron,m,Bears,9,7,6,2025-06-20 10:40:00
978-0-388-24238-4,Brown,Adrian,m,Wolves,8,6,9,2025-06-17 09:40:00
978-0-481-28382-6,Christensen,Victor,m,Wolves,10,9,8,2025-07-01 20:20:00
