id,last_name,first_name,gender,troop_name,outdoor_survival_mark,camp_cooking_mark,orienteering_relay_mark,timestamp
978-0-576-69371-4,Wright,Beverly,f,Beavers,7,7,7,2025-08-25 05:40:00
978-1-950269-80-8,Mora,Virginia,f,Explorers,9,10,8,2025-07-02 06:00:00
978-1-70001-095-7,Pacheco,Krystal,f,Rangers,9,8,11,2025-07-19 04:40:00
978-1-80037-588-8,Baker,Debbie,f,Explorers,9,6,8,2025-08-08 20:20:00
978-0-7752-9157-5,Colon,Laura,f,Explorers,7,9,10,2025-06-29 09:40:00
978-1-09-710977-7,Hernandez,Zachary,m,Rangers,9,8,8,2025-06-18 03:20:00
978-0-86688-488-4,Fernandez,Aaron,m,Beavers,10,10,12,2025-08-25 16:00:00
978-1-04-615957-0,Collins,Bradley,m,Beavers,7,8,12,2025-06-16 07:20:00
978-1-5123-4742-5,Meyer,Jamie,f,Explorers,10,8,10,2025-07-31 15:00:00
978-1-271-01824-6,Thomas,Thomas,m,Explorers,10,8,11,2025-06-19 08:20:00
978-0-243-66206-7,Hoover,Jordan,m,Rangers,9,11,9,2025-08-25 00:00:00
978-0-88252-315-6,Bryant,Jay,m,Explorers,10,10,11,2025-08-11 15:40:00
978-1-185-65150-8,Craig,Catherine,f,Beavers,7,9,6,2025-08-24 11:20:00
978-0-01-132281-0,Williams,Seth,m,Explorers,7,12,10,2025-06-13 03:40:00
978-0-620-09913-4,Snyder,Megan,f,Explorers,9,9,9,2025-08-06 00:20:00
978-0-217-64609-3,Perkins,Pamela,f,Beavers,10,8,12,2025-08-28 21:20:00
978-0-08-912870-3,Higgins,Norman,m,Rangers,8,11,9,2025-08-27 22:00:00
978-0-15-430310-3,Hughes,Rebecca,f,Beavers,7,9,10,2025-08-30 09:40:00
978-1-238-67124-8,Phillips,Andrew,m,Rangers,12,6,9,2025-08-23 01:00:00
978-1-366-97150-0,Bauer,Crystal,f,Beavers,8,11,7,2025-06-28 04:20:00
978-1-05-192324-1,Norton,Rebecca,f,Rangers,11,9,10,2025-08-12 02:00:00
978-0-7943-8975-8,Cook,Monica,f,Explorers,8,9,7,2025-06-02 13:00:00
978-0-283-88354-5,Gonzalez,Ian,m,Beavers,9,9,9,2025-08-01 00:20:00
978-1-347-51927-1,Vance,Desiree,f,Rangers,9,10,12,2025-07-03 04:40:00
978-0-07-400021-2,Herring,Marcus,m,Explorers,7,11,9,2025-08-24 10:20:00
978-1-964815-85-5,White,Amanda,f,Explorers,7,8,10,2025-06-07 10:40:00
978-0-618-96158-0,Cantu,Curtis,m,Beavers,8,9,10,2025-07-19 18:00:00
978-1-72763-783-0,Campbell,Stephanie,f,Explorers,9,7,7,2025-08-19 02:00:00
978-0-670-47112-6,Delgado,Jessica,f,Rangers,11,9,11,2025-08-12 16:40:00
978-1-327-68375-6,Thompson,Jennifer,f,Explorers,10,9,7,2025-06-30 04:00:00
978-0-479-08992-8,Norton,Susan,f,Beavers,11,12,9,2025-06-01 18:00:00
978-1-7354683-4-1,Lowe,Kenneth,m,Beavers,7,8,8,2025-06-04 06:20:00
978-1-9765-0700-7,Paul,Steve,m,Beavers,10,12,9,2025-06-22 05:20:00
978-1-259-10619-4,Olson,Sabrina,f,Rangers,9,7,11,2025-06-23 20:40:00
978-1-909367-87-6,White,Cory,m,Rangers,12,8,9,2025-08-06 09:40:00
978-1-04-889986-3,Johnson,Angel,m,Rangers,11,11,7,2025-07-04 16:20:00
978-1-59527-521-9,Hernandez,Kelli,f,Explorers,7,10,7,2025-06-22 09:40:00
978-0-600-66228-0,Hall,Douglas,m,Explorers,11,9,10,2025-06-05 02:20:00
978-1-9774-3880-5,Parker,Faith,f,Rangers,10,7,9,2025-06-22 21:00:00
978-0-288-78497-7,Williams,Zachary,m,Rangers,10,8,9,2025-08-10 17:20:00
978-0-06-085324-2,Meyer,George,m,Explorers,10,12,7,2025-07-02 04:00:00
978-1-194-39905-7,White,Diane,f,Explorers,7,10,8,2025-08-19 02:20:00
978-0-12-291578-9,Lopez,Debbie,f,Rangers,10,9,7,2025-06-05 13:00:00
978-0-664-41196-1,Oneal,Donald,m,Explorers,7,9,7,2025-08-09 18:00:00
978-0-319-84016-0,Lane,Christopher,m,Explorers,9,6,9,2025-06-01 00:20:00
978-0-334-76037-5,Cabrera,Elizabeth,f,Rangers,9,10,10,2025-06-15 15:20:00
978-1-876562-52-6,Arnold,Albert,m,Beavers,8,9,7,2025-06-08 17:40:00
978-0-18-842443-0,Weber,Taylor,f,Rangers,9,11,8,2025-07-23 04:20:00
978-1-72958-760-7,Fuller,Victoria,f,Rangers,7,12,7,2025-07-02 19:40:00
978-0-7140-0448-8,Donovan,Christopher,m,Explorers,7,6,9,2025-06-14 21:40:00
