id,last_name,first_name,gender,troop_name,outdoor_survival_mark,camp_cooking_mark,orienteering_relay_mark,timestamp
978-1-79762-984-1,Esparza,Alyssa,f,Trailblazers,12,9,9,2025-08-13 21:40:00
978-0-554-32273-5,Alvarez,Jason,m,Rangers,7,8,6,2025-08-08 20:00:00
978-0-470-41783-6,Ross,Christopher,m,Meteors,7,11,8,2025-08-09 16:40:00
978-1-195-46149-4,Thomas,Crystal,f,Rangers,9,8,9,2025-07-29 18:00:00
978-0-03-329375-4,Aguilar,Stephen,m,Rangers,10,6,8,2025-08-16 00:40:00
978-0-610-66527-1,Bell,William,m,Meteors,9,10,10,2025-07-27 08:00:00
978-1-112-94101-6,Schneider,Caitlyn,f,Meteors,7,8,10,2025-06-13 13:40:00
978-1-367-54259-4,Garcia,Brendan,m,Trailblazers,8,6,9,2025-08-04 10:20:00
978-1-4841-9911-4,Carrillo,Michael,m,Trailblazers,6,8,9,2025-08-19 21:00:00
978-0-471-56601-4,Wilson,Teresa,f,Rangers,10,8,11,2025-07-25 02:00:00
978-0-601-97522-8,Carlson,Yesenia,f,Trailblazers,12,9,9,2025-06-11 19:20:00
978-0-637-55870-9,Mcgee,Michael,m,Rangers,9,10,8,2025-07-28 15:20:00
978-1-313-46207-5,Avila,Marcus,m,Trailblazers,7,12,7,2025-08-15 06:20:00
978-0-400-72758-5,Obrien,Melissa,f,Meteors,8,12,9,2025-07-04 11:40:00
978-1-926740-10-2,Boyd,Deborah,f,Rangers,8,8,8,2025-06-10 12:40:00
978-1-997334-60-6,Miller,Kathleen,f,Rangers,8,9,10,2025-07-29 04:20:00
978-1-4499-6934-9,Meyer,Mitchell,m,Meteors,8,8,9,2025-06-23 13:20:00
978-0-9720639-8-2,Clayton,Corey,m,Meteors,9,10,7,2025-08-14 01:40:00
978-1-245-57823-3,Martin,Kayla,f,Trailblazers,7,11,11,2025-06-11 11:00:00
978-0-369-63207-4,Hudson,Barry,m,Meteors,6,7,9,2025-06-17 14:20:00
978-0-8461-8587-1,Davis,Elizabeth,f,Rangers,9,7,9,2025-07-31 10:40:00
978-1-81276-790-9,Barnes,Jason,m,Meteors,8,6,8,2025-07-15 21:40:00
978-0-9563857-2-7,Clark,Nancy,f,Trailblazers,9,9,10,2025-07-25 03:40:00
978-0-16-958776-5,Garrett,Trevor,m,Trailblazers,11,11,10,2025-06-29 07:20:00
978-1-4068-8866-9,Brooks,Karen,f,Rangers,9,6,7,2025-07-20 21:00:00
978-1-59246-842-3,Caldwell,Angela,f,Trailblazers,10,8,8,2025-07-13 07:40:00
978-1-68144-366-9,Mcgee,Danielle,f,Rangers,6,7,8,2025-06-26 17:20:00
978-1-376-09471-8,Jones,Isaac,m,Trailblazers,10,10,9,2025-08-04 20:00:00
978-1-947457-30-0,Lee,Emily,f,Trailblazers,7,12,10,2025-08-14 16:20:00
978-0-8361-2071-4,Cruz,Jeffrey,m,Trailblazers,7,12,8,2025-08-01 04:20:00
978-0-616-12028-6,Robertson,Jeffrey,m,Rangers,6,9,8,2025-07-25 13:00:00
978-0-638-53438-2,Griffin,Tiffany,f,Meteors,9,9,8,2025-07-10 00:40:00
978-1-4125-9463-9,Kramer,Joseph,m,Rangers,8,8,11,2025-08-30 06:20:00
978-0-88181-012-7,Evans,Denise,f,Meteors,10,8,11,2025-06-09 00:20:00
978-0-624-51203-5,Huffman,Jonathan,m,Trailblazers,8,7,10,2025-08-02 21:40:00
978-0-431-32351-0,Johnson,Kyle,m,Meteors,12,8,9,2025-07-04 13:00:00
978-1-61602-601-1,Mendez,Teresa,f,Rangers,7,10,8,2025-08-10 19:20:00
978-0-301-66544-3,Simmons,Melanie,f,Rangers,8,9,8,2025-06-05 10:00:00
978-0-03-415327-9,Wells,Courtney,f,Rangers,8,12,8,2025-08-04 04:00:00
978-0-688-44063-3,Becker,Jillian,f,Meteors,7,9,8,2025-07-01 00:20:00
978-0-662-15252-1,Gray,Charles,m,Meteors,10,9,7,2025-07-02 17:00:00
978-0-7574-5526-1,Carson,Catherine,f,Trailblazers,7,9,10,2025-07-22 19:20:00
978-1-04-120262-2,Collins,Lori,f,Rangers,9,8,8,2025-06-19 04:20:00
978-0-00-304284-9,Potter,Karen,f,Rangers,9,12,10,2025-06-06 13:40:00
978-1-4833-7904-3,Flores,Amanda,f,Meteors,9,6,8,2025-07-01 22:20:00
978-0-7867-0986-1,Mccall,Brian,m,Rangers,9,11,9,2025-06-22 14:40:00
978-1-202-57764-4,Wade,Shannon,f,Trailblazers,8,9,7,2025-08-07 15:20:00
978-1-943771-89-9,Johnson,Marcus,m,Meteors,11,9,7,2025-06-12 00:40:00
978-1-76583-822-0,Reed,Trevor,m,Meteors,12,7,9,2025-08-18 04:40:00
978-1-83368-629-6,Miller,Daniel,m,Rangers,7,8,9,2025-06-19 21:00:00
