id,last_name,first_name,gender,troop_name,outdoor_survival_mark,camp_cooking_mark,orienteering_relay_mark,timestamp
978-1-78409-321-1,Haas,Audrey,f,Bears,9,12,12,2025-06-28 23:00:00
978-1-988277-08-0,Hughes,Brittany,f,Trailblazers,11,11,9,2025-07-26 19:20:00
978-0-02-535379-4,Cox,Jaime,f,Trailblazers,10,9,7,2025-07-26 15:20:00
978-1-00-403097-2,Rivera,Stacey,f,Bears,9,7,8,2025-06-20 23:40:00
978-1-216-49363-3,Taylor,Samuel,m,Bears,8,10,8,2025-08-27 09:20:00
978-1-63011-815-0,Oneill,Richard,m,Bears,9,7,11,2025-06-22 10:00:00
978-0-514-78570-9,Newman,Bethany,f,Bears,9,12,10,2025-06-22 21:00:00
978-1-62969-256-2,Rogers,Christine,f,Trailblazers,11,7,7,2025-07-28 20:00:00
978-1-7388840-0-1,Young,Paul,m,Wolves,6,8,9,2025-08-05 13:20:00
978-1-4109-7567-6,Conrad,Sheila,f,Bears,8,9,7,2025-06-11 17:00:00
978-0-7943-4607-2,Gordon,Jennifer,f,Wolves,7,9,9,2025-08-14 04:40:00
978-1-04-999630-1,Mitchell,Cynthia,f,Bears,8,9,8,2025-08-02 03:20:00
978-0-436-20354-1,Anderson,Eugene,m,Bears,10,9,11,2025-08-30 18:00:00
978-0-7175-5946-6,Roth,Roger,m,Wolves,10,9,7,2025-06-06 22:40:00
978-0-918847-94-2,French,Kathleen,f,Wolves,12,10,8,2025-07-06 21:40:00
978-1-339-13572-4,Fuller,Carla,f,Bears,7,11,10,2025-07-12 12:00:00
978-1-4967-3496-9,Myers,Joan,f,Bears,9,11,9,2025-07-15 07:40:00
978-1-394-59557-0,Singh,Patricia,f,Wolves,7,7,8,2025-08-06 07:00:00
978-0-629-54160-3,Gonzalez,Matthew,m,Bears,8,8,8,2025-07-26 10:20:00
978-0-00-786263-4,Ayala,Kristy,f,Bears,7,7,9,2025-08-12 23:20:00
978-1-02-265151-7,Long,Shelly,f,Trailblazers,9,11,8,2025-07-29 19:40:00
978-1-69171-431-5,Hansen,Katherine,f,Wolves,7,7,7,2025-08-24 22:20:00
978-0-8005-5883-3,Wilson,Jennifer,f,Trailblazers,10,10,8,2025-08-13 06:20:00
978-0-17-289215-3,Scott,Jamie,f,Trailblazers,9,9,12,2025-06-12 11:20:00
978-0-8175-2913-0,Smith,Justin,m,Bears,9,7,6,2025-06-04 23:20:00
978-0-9926943-3-3,Torres,Eric,m,Bears,9,7,8,2025-06-11 09:00:00
978-0-916386-81-8,Carey,Lauren,f,Wolves,10,10,10,2025-07-05 13:20:00
978-0-318-26693-0,Riley,Susan,f,Bears,9,12,11,2025-06-01 17:20:00
978-1-278-09645-2,Hanson,Kim,f,Trailblazers,9,6,8,2025-06-02 19:40:00
978-1-85303-830-3,Carter,Alicia,f,Wolves,10,11,10,2025-08-07 01:40:00
978-0-326-75315-6,Ramos,Sarah,f,Bears,12,11,7,2025-07-13 04:00:00
978-1-4760-6788-9,Forbes,Christine,f,Bears,10,9,12,2025-08-01 07:40:00
978-1-58637-856-1,Stokes,Scott,m,Bears,12,10,7,2025-07-02 23:00:00
978-0-259-22846-2,Mcintosh,Richard,m,Trailblazers,10,10,7,2025-07-19 18:20:00
978-1-03-557993-8,Gonzalez,Ryan,m,Bears,9,10,10,2025-08-02 21:20:00
978-0-7019-0089-2,Johnson,Deborah,f,Wolves,7,10,8,2025-08-21 17:40:00
978-1-74372-981-6,Banks,David,m,Trailblazers,10,8,6,2025-08-29 17:00:00
978-1-958839-66-9,James,Jodi,f,Wolves,10,9,11,2025-07-17 23:20:00
978-1-62692-949-4,Avery,Erin,f,Bears,10,9,11,2025-06-15 01:20:00
978-1-202-86168-2,Rivera,Nichole,f,Wolves,12,9,6,2025-06-10 10:20:00
978-1-04-255558-1,Barker,Lauren,f,Bears,11,6,9,2025-08-04 00:20:00
978-1-05-578702-3,Hernandez,Jason,m,Bears,11,9,9,2025-06-01 01:00:00
978-0-260-55637-0,Bennett,Tiffany,f,Trailblazers,12,7,9,2025-08-21 14:40:00
978-0-389-45594-3,Hicks,Madison,f,Wolves,8,9,9,2025-06-23 13:40:00
978-1-916066-52-6,Johnson,Jacqueline,f,Trailblazers,10,12,6,2025-07-24 04:20:00
978-1-61254-872-2,Allen,Albert,m,Trailblazers,11,8,9,2025-06-11 21:40:00
978-0-11-490069-4,Fischer,Christine,f,Bears,8,8,7,2025-06-20 06:00:00
978-0-948681-90-5,Dixon,Jesus,m,Bears,12,12,10,2025-07-22 09:40:00
978-1-5084-0107-0,Ramirez,James,m,Wolves,9,8,7,2025-06-03 08:40:00
978-1-7323673-8-8,Greene,Scott,m,Trailblazers,7,10,10,2025-06-17 14:00:00
