id,last_name,first_name,gender,troop_name,outdoor_survival_mark,camp_cooking_mark,orienteering_relay_mark,timestamp
978-0-909324-61-2,Turner,Jillian,f,Eagles,9,9,10,2025-06-28 21:20:00
978-1-08-805558-8,Morrow,Matthew,m,Rangers,7,9,7,2025-07-31 23:00:00
978-1-960273-12-3,Landry,Tammy,f,Eagles,7,8,10,2025-08-07 06:00:00
978-0-537-51631-1,Howard,Lisa,f,Rangers,9,8,8,2025-07-30 10:40:00
978-1-189-19918-1,Riggs,Barry,m,Eagles,9,10,6,2025-07-09 16:40:00
978-1-65587-415-4,Brewer,Brandi,f,Pathfinders,12,7,9,2025-07-18 12:40:00
978-1-4561-4798-3,Cox,Haley,f,Pathfinders,8,9,9,2025-08-05 14:40:00
978-1-392-76180-9,Murphy,Dominique,f,Eagles,9,12,7,2025-07-22 21:00:00
978-0-523-79854-7,Lewis,Thomas,m,Rangers,6,8,9,2025-08-02 14:40:00
978-1-4144-3460-5,Matthews,Mackenzie,f,Pathfinders,10,12,8,2025-08-22 22:40:00
978-1-889550-47-3,Calderon,Taylor,f,Rangers,10,8,10,2025-08-17 00:20:00
978-0-910583-61-9,Watson,Danielle,f,Rangers,6,9,9,2025-07-01 11:40:00
978-1-72758-744-9,Miller,Timothy,m,Rangers,7,9,10,2025-08-02 01:40:00
978-0-663-01063-9,Jordan,Bradley,m,Rangers,7,6,7,2025-07-24 02:40:00
978-0-638-59904-6,Johnson,Kaitlyn,f,Pathfinders,6,9,10,2025-06-25 11:40:00
978-0-285-29090-7,Fuentes,Amanda,f,Rangers,9,10,9,2025-07-26 09:40:00
978-0-322-34611-6,Scott,April,f,Rangers,7,6,8,2025-06-27 14:40:00
978-1-02-102717-7,Coleman,Kellie,f,Eagles,7,7,7,2025-07-20 15:20:00
978-0-610-93923-5,Cochran,Wendy,f,Rangers,7,9,9,2025-07-11 07:20:00
978-1-129-27863-1,Gordon,Danielle,f,Pathfinders,12,10,9,2025-07-12 08:40:00
978-1-78621-301-3,James,David,m,Eagles,9,7,7,2025-07-24 04:00:00
978-1-906721-24-4,Williams,Kimberly,f,Rangers,9,8,9,2025-06-21 04:20:00
978-0-352-04697-0,Dominguez,Christopher,m,Eagles,10,8,9,2025-07-14 05:40:00
978-0-367-78585-7,Mccormick,Tiffany,f,Pathfinders,11,10,9,2025-06-02 11:20:00
978-1-67776-430-3,Hughes,Tyler,m,Rangers,8,12,12,2025-07-10 20:40:00
978-1-208-55763-3,Charles,Julie,f,Eagles,9,10,7,2025-08-05 23:20:00
978-0-7065-0169-8,Guzman,Angela,f,Pathfinders,8,10,7,2025-07-27 21:00:00
978-1-300-98106-0,Johnson,Leslie,f,Eagles,6,6,9,2025-07-11 06:20:00
978-0-13-298435-5,Wilson,Ronald,m,Eagles,9,11,7,2025-07-01 19:40:00
978-1-60915-811-8,Nelson,Alexandra,f,Pathfinders,10,12,7,2025-06-17 15:00:00
978-1-84963-479-3,Wells,Andrea,f,Pathfinders,9,7,11,2025-08-12 04:20:00
978-0-239-46237-4,Dunn,Sean,m,Rangers,12,10,9,2025-06-21 19:00:00
978-1-74876-603-8,Wang,Kathryn,f,Pathfinders,9,10,6,2025-06-16 06:40:00
978-1-328-91724-9,Allen,Kenneth,m,Pathfinders,10,8,11,2025-08-24 04:00:00
978-1-66865-941-0,Archer,Beth,f,Eagles,8,7,7,2025-08-24 01:00:00
978-1-69526-873-9,Quinn,Ashley,f,Eagles,7,9,9,2025-08-14 03:20:00
978-1-331-96792-7,Finley,Jon,m,Rangers,9,10,9,2025-07-26 17:00:00
978-0-08-208980-3,Howard,Frank,m,Pathfinders,9,9,11,2025-08-25 16:20:00
978-1-970929-08-9,Gardner,Charles,m,Rangers,6,9,9,2025-07-09 13:00:00
978-0-7423-8757-7,Tucker,Monica,f,Rangers,8,7,8,2025-07-19 09:20:00
978-0-477-52383-7,Brock,Jasmine,f,Pathfinders,9,8,7,2025-06-30 00:20:00
978-0-7796-7531-9,Johnson,Dawn,f,Eagles,7,8,9,2025-08-06 01:40:00
978-1-70246-013-2,Stevenson,Danielle,f,Eagles,12,6,6,2025-06-11 12:00:00
978-0-637-80195-9,Dean,Maria,f,Eagles,9,11,8,2025-06-04 14:00:00
978-0-546-59379-2,Kim,Henry,m,Eagles,7,10,10,2025-06-08 16:40:00
978-1-56434-007-8,Nguyen,Anthony,m,Eagles,9,7,10,2025-06-06 04:40:00
978-1-81042-025-7,Wilson,Brenda,f,Pathfinders,6,7,9,2025-06-07 15:00:00
978-0-6481687-7-5,Lopez,Maureen,f,Pathfinders,6,10,8,2025-07-18 18:40:00
978-1-83425-493-7,Wright,Matthew,m,Rangers,8,6,9,2025-07-25 15:40:00
978-1-118-82229-6,Hopkins,Lisa,f,Rangers,6,9,8,2025-08-03 09:00:00
