id,last_name,first_name,gender,troop_name,outdoor_survival_mark,camp_cooking_mark,orienteering_relay_mark,timestamp
978-0-02-149553-5,Wilson,Daniel,m,Adventurers,8,7,8,2025-06-30 14:40:00
978-1-4701-9592-2,Brown,Ryan,m,Rangers,6,10,7,2025-07-25 02:00:00
978-0-9787238-3-5,Thompson,James,m,Adventurers,8,7,9,2025-06-23 05:20:00
978-1-08-898374-4,Johnson,Chad,m,Rangers,11,12,12,2025-07-25 07:20:00
978-0-05-480091-7,Hall,Anna,f,Rangers,7,9,8,2025-07-27 01:00:00
978-0-204-43666-9,Bell,Karen,f,Adventurers,8,7,8,2025-08-24 19:40:00
978-0-675-84271-6,Williams,Brian,m,Rangers,7,7,6,2025-08-23 10:00:00
978-1-4805-5106-0,Lopez,Zachary,m,Otters,7,10,7,2025-07-10 15:00:00
978-0-7245-3525-5,Howard,Doris,f,Rangers,10,9,7,2025-08-29 23:20:00
978-0-207-46935-0,Jones,Robin,f,Adventurers,8,11,10,2025-08-24 07:20:00
978-1-80122-775-9,Kim,Pedro,m,Otters,9,9,6,2025-08-03 01:00:00
978-0-310-22469-3,Stewart,Megan,f,Adventurers,9,8,7,2025-07-19 15:00:00
978-0-05-150776-5,Holmes,Andrew,m,Otters,9,8,6,2025-08-17 00:20:00
978-0-910692-43-4,Boyd,Danielle,f,Adventurers,10,9,6,2025-06-16 11:40:00
978-0-691-28444-6,Fischer,Emily,f,Rangers,9,9,12,2025-07-31 15:40:00
978-0-309-91688-2,Rodriguez,Kristin,f,Otters,7,8,7,2025-06-27 23:00:00
978-1-249-69380-2,Thornton,Diana,f,Rangers,10,6,7,2025-06-30 11:40:00
978-0-395-89839-0,Boyle,Whitney,f,Rangers,8,9,9,2025-08-07 19:00:00
978-0-310-12065-0,Webb,Marcus,m,Otters,10,10,8,2025-08-15 01:40:00
978-1-356-33352-3,Perez,Johnny,m,Rangers,9,9,9,2025-07-25 18:00:00
978-0-928314-01-4,Leonard,Philip,m,Rangers,7,9,6,2025-08-24 17:20:00
978-0-8262-3371-4,Vega,Jasmine,f,Otters,8,10,11,2025-07-20 17:20:00
978-0-232-01698-7,Hill,Lonnie,m,Otters,7,7,9,2025-06-04 00:40:00
978-1-06-755504-7,Hayes,Tony,m,Adventurers,6,9,7,2025-08-12 00:00:00
978-0-12-595155-5,Brady,Michael,m,Adventurers,9,7,9,2025-06-08 22:00:00
978-0-633-50346-8,Olson,Robert,m,Adventurers,9,10,7,2025-08-12 17:40:00
978-1-211-83657-2,Nelson,Alicia,f,Rangers,6,8,12,2025-06-03 14:40:00
978-1-317-91112-8,Stafford,Alison,f,Adventurers,9,9,9,2025-08-04 13:40:00
978-0-376-27797-8,Miller,Martin,m,Otters,10,6,8,2025-08-10 23:40:00
978-1-72754-848-8,Bass,Katie,f,Otters,12,8,12,2025-07-31 03:00:00
978-0-558-51609-3,Lopez,Robert,m,Adventurers,9,7,8,2025-06-02 07:20:00
978-1-961761-28-5,Cruz,Christina,f,Adventurers,9,7,7,2025-07-27 22:40:00
978-1-5197-9720-9,Rivera,Michael,m,Rangers,9,9,8,2025-07-09 06:20:00
978-1-75054-370-2,Gonzales,Joseph,m,Rangers,9,6,9,2025-07-11 13:00:00
978-1-972138-63-2,Garcia,Kevin,m,Rangers,7,9,10,2025-06-22 06:00:00
978-1-5247-9300-5,Williamson,Bradley,m,Adventurers,9,8,8,2025-07-13 13:40:00
978-1-81839-978-4,Rodriguez,Lisa,f,Rangers,6,7,8,2025-06-04 11:40:00
978-0-9938981-3-6,Peterson,Steven,m,Otters,9,8,11,2025-07-11 12:00:00
978-1-902613-39-0,Hayes,Barry,m,Adventurers,10,8,9,2025-07-21 17:40:00
978-0-496-07132-6,Hanson,Brian,m,Rangers,9,7,12,2025-07-04 00:40:00
978-0-8412-9136-2,Livingston,Samantha,f,Otters,7,7,7,2025-06-20 02:20:00
978-1-4233-0985-7,York,Edward,m,Rangers,8,9,10,2025-07-01 22:00:00
978-0-928441-10-9,Gardner,Stacey,f,Adventurers,9,12,6,2025-07-02 20:00:00
978-0-685-96311-1,Johnson,Marcus,m,Adventurers,11,10,10,2025-06-19 06:20:00
978-1-393-00801-9,Kelly,Jeffrey,m,Adventurers,11,6,7,2025-08-10 12:00:00
978-0-272-03259-6,Sims,Penny,f,Rangers,9,12,9,2025-07-05 22:20:00
978-1-892156-48-8,Smith,Michael,m,Otters,10,9,7,2025-08-13 10:40:00
978-0-235-82047-5,Cook,Amanda,f,Rangers,9,10,10,2025-06-20 02:40:00
978-0-425-33808-7,Hubbard,Karen,f,Rangers,6,7,10,2025-08-29 05:20:00
978-0-341-20543-2,Thomas,Bradley,m,Adventurers,6,8,9,2025-06-13 04:20:00
