id,last_name,first_name,gender,troop_name,outdoor_survival_mark,camp_cooking_mark,orienteering_relay_mark,timestamp
978-1-258-27537-2,Gray,Julia,f,Explorers,9,10,12,2025-08-14 20:00:00
978-0-86153-582-8,Knapp,Carrie,f,Explorers,8,7,9,2025-07-06 17:40:00
978-1-72334-502-9,Hicks,Tim,m,Adventurers,11,8,9,2025-07-23 19:20:00
978-0-234-99002-5,Park,Joyce,f,Trailblazers,8,7,11,2025-07-19 08:40:00
978-1-212-90304-4,Hawkins,Michael,m,Explorers,11,10,10,2025-08-05 06:20:00
978-1-997134-17-6,Rice,Steven,m,Adventurers,6,9,6,2025-07-01 07:20:00
978-1-235-18159-7,Brewer,Kelly,f,Explorers,8,10,9,2025-07-01 17:00:00
978-1-190-12613-8,Savage,Michael,m,Adventurers,12,10,11,2025-08-10 00:40:00
978-0-474-08996-1,Martinez,John,m,Adventurers,9,8,9,2025-06-05 22:00:00
978-1-00-929263-4,Allen,Wanda,f,Adventurers,8,12,8,2025-06-23 21:40:00
978-0-308-35306-0,Huang,Kelly,f,Explorers,9,10,10,2025-07-15 23:20:00
978-1-118-69753-5,Lowe,Curtis,m,Explorers,7,12,6,2025-08-30 01:00:00
978-1-67978-072-1,Clements,Jessica,f,Explorers,9,10,7,2025-06-10 00:40:00
978-1-4429-0199-5,Clark,Kevin,m,Adventurers,8,9,9,2025-07-08 06:20:00
978-0-7372-4981-1,Browning,Susan,f,Trailblazers,7,9,9,2025-06-26 20:00:00
978-0-527-33320-1,Salazar,Christopher,m,Adventurers,6,8,11,2025-08-16 22:40:00
978-0-9737399-9-2,Bailey,Jason,m,Adventurers,11,9,11,2025-06-16 11:00:00
978-1-06-323966-8,Hale,Laura,f,Explorers,12,8,8,2025-06-28 11:40:00
978-1-69069-565-3,Keller,Michele,f,Adventurers,8,9,7,2025-08-09 05:00:00
978-1-58040-471-6,Price,Susan,f,Adventurers,10,8,7,2025-07-13 17:40:00
978-1-106-61182-6,Jones,Lori,f,Adventurers,9,6,10,2025-07-26 15:00:00
978-0-467-41953-9,Smith,Nicholas,m,Adventurers,10,7,7,2025-07-22 00:40:00
978-0-8443-3628-2,Mcdowell,Brenda,f,Explorers,7,7,9,2025-07-17 05:20:00
978-1-248-25773-9,Lowe,Phillip,m,Trailblazers,10,9,10,2025-06-30 12:20:00
978-1-01-292787-5,Howard,Steven,m,Adventurers,10,8,10,2025-08-23 12:20:00
978-1-392-50027-9,Evans,Daniel,m,Adventurers,6,7,7,2025-07-19 18:20:00
978-0-542-49832-9,Brown,Andrew,m,Trailblazers,9,10,10,2025-06-22 20:00:00
978-0-252-88649-2,Craig,Samuel,m,Explorers,9,7,11,2025-06-23 18:20:00
978-1-297-01723-0,Jackson,Heather,f,Trailblazers,7,7,8,2025-07-01 09:40:00
978-1-138-32048-2,Garcia,Xavier,m,Explorers,11,9,10,2025-06-23 08:20:00
978-1-82377-240-4,Deleon,Phillip,m,Adventurers,9,12,9,2025-08-13 08:40:00
978-0-688-51237-8,Jackson,Scott,m,Trailblazers,9,9,11,2025-08-09 20:20:00
978-0-539-01013-8,Hickman,Jeffrey,m,Adventurers,9,10,12,2025-08-16 04:00:00
978-1-60519-235-2,Jackson,Jason,m,Explorers,11,11,9,2025-08-03 10:40:00
978-0-8037-3091-5,Edwards,Alvin,m,Adventurers,7,6,11,2025-07-26 11:00:00
978-0-9724511-7-8,Fox,Denise,f,Explorers,9,10,10,2025-06-08 23:40:00
978-1-129-22447-8,Conway,Christopher,m,Explorers,6,10,7,2025-07-23 09:00:00
978-1-04-426953-0,Clayton,Allison,f,Explorers,7,9,7,2025-08-12 23:00:00
978-1-02-334264-3,Smith,Phillip,m,Explorers,10,12,9,2025-07-19 09:00:00
978-1-69470-723-9,Miranda,Jeffrey,m,Adventurers,10,11,7,2025-08-06 20:20:00
978-0-463-11881-8,Larsen,Phillip,m,Explorers,9,6,7,2025-07-08 08:00:00
978-0-280-96014-0,Williams,Jerry,m,Adventurers,6,8,8,2025-08-03 22:40:00
978-0-8275-8370-2,Hughes,Joshua,m,Adventurers,8,8,11,2025-06-18 10:20:00
978-0-7738-9762-5,Rose,Nathan,m,Trailblazers,10,6,8,2025-07-13 00:00:00
978-1-81888-236-1,Thompson,Heidi,f,Adventurers,7,9,9,2025-08-07 23:40:00
978-1-06-429596-0,Dudley,Lauren,f,Adventurers,12,8,11,2025-07-05 18:20:00
978-1-240-01739-3,Knight,Melissa,f,Adventurers,11,8,10,2025-07-13 22:40:00
978-1-4187-7867-5,Smith,Kimberly,f,Explorers,10,7,7,2025-06-27 16:20:00
978-0-18-158348-6,Greer,Samuel,m,Adventurers,11,9,10,2025-07-21 21:40:00
978-1-78251-611-8,Johnson,Michael,m,Adventurers,7,7,10,2025-07-30 05:00:00
